,pop,zip,city,I_mean,I_median,I_stdev,I_rank,state,B_num,H_slope
2104,66,79845,Presidio,37139,35171,24048,10787,MI,0.0,6265.214285714284
2105,2054,77845,College Station,59296,48784,43043,28187,OH,1.0,5861.571428571427
2106,197,78003,Bandera,79448,52858,63619,13027,IN,0.0,11722.714285714283
2107,143,84108,Salt Lake City,107313,300000,71474,28512,MT,0.0,8979.857142857141
2108,1772,99208,Spokane,68240,61517,42887,27891,OR,1.0,16456.53571428571
2109,112,63960,Puxico,56384,48410,48931,7361,PA,0.0,9495.499999999998
2110,38,59014,Bridger,57865,46083,51972,5097,NH,0.0,18092.964285714283
2111,15419,75089,Irving,47908,22487,55618,28297,MS,0.0,4099.8214285714275
2112,19,66953,Linn,51839,37719,42994,13324,MD,1.0,3657.5714285714275
2113,273,60429,Hazel Crest,51844,46250,38167,11241,CT,1.0,9780.999999999998
2114,32,71028,Gibsland,57408,29979,57247,2775,GA,0.0,15478.214285714283
2115,313,93422,Atascadero,35139,17700,30483,23614,CO,2.0,34430.75
2116,166,83336,Heyburn,48051,47037,39445,28097,SD,0.0,8449.821428571428
2117,39,80118,Larkspur,121159,112113,70076,20041,IA,0.0,14725.428571428569
2118,1226,60612,Chicago,18778,11398,19417,5780,NJ,10.0,33166.32142857143
2119,654,85941,Whiteriver,32370,18642,31840,369,MO,0.0,7780.428571428571
2120,824,93241,Lamont,39654,35419,30571,5927,CO,0.0,23481.857142857138
2121,437,73110,Midwest City,41644,36220,30534,8375,FL,3.0,11978.535714285712
2122,109,71302,Alexandria,23055,16550,23228,3325,GA,0.0,6178.392857142857
2123,20,87045,Prewitt,29568,20257,36057,11484,KS,0.0,11195.178571428569
2124,151,91106,Pasadena,50706,35231,41165,32209,TX,1.0,2961.8214285714284
2125,408,91040,Sunland,87333,300000,59325,13856,TX,0.0,5514.499999999999
2126,8881,75771,Lindale,77187,70724,50794,16062,KY,0.0,5411.892857142856
2127,913,60099,Zion,42749,35242,31203,6221,CT,1.0,3095.0357142857133
2128,122,59330,Glendive,68117,60574,53756,20610,ME,0.0,7794.535714285711
2129,1915,90503,Torrance,114126,300000,62960,16935,OK,5.0,5920.535714285713
2130,116,98245,Eastsound,61746,45658,59796,24784,CA,1.0,34439.10714285713
2131,416,98040,Mercer Island,157798,179176,85898,1249,CA,0.0,25121.642857142848
2132,24,72046,England,60938,47062,45699,7134,FL,0.0,8761.17857142857
2133,1299,60636,Chicago,35206,20543,41725,6575,NJ,0.0,18572.28571428571
2134,51,98635,Lyle,62301,300000,69646,31498,CA,0.0,4829.642857142856
2135,871,92009,Carlsbad,64113,300000,63098,16272,TX,3.0,10253.678571428569
2136,746,64850,Neosho,56037,45604,46904,13982,PA,0.0,7510.607142857141
2137,481,98848,Quincy,48489,50454,33301,525,HI,2.0,25377.107142857138
2138,212,96761,Lahaina,80892,74017,58117,13976,CA,4.0,19124.428571428565
2139,483,92404,San Bernardino,41077,22216,52495,11470,TX,1.0,3653.464285714286
2140,3036,77584,Pearland,106753,300000,64627,5453,OH,2.0,8114.535714285711
2141,230,68787,Wayne,45528,29174,45343,23241,WV,0.0,288.35714285714283
2142,26,73537,Eldorado,62287,48002,54669,2835,AL,0.0,7230.67857142857
2143,49,77006,Houston,79846,43092,74111,2961,OH,3.0,8513.249999999996
2144,376,92583,San Jacinto,25807,300000,14028,20406,TX,0.0,14581.428571428569
2145,99,78257,San Antonio,130521,119312,68653,18362,IN,3.0,11548.071428571426
2146,920,93933,Marina,54805,45581,41072,24321,WY,3.0,9035.214285714284
2147,177,80439,Evergreen,71634,56739,57530,29228,IA,3.0,1555.6071428571427
2148,294,60090,Wheeling,70551,58788,54341,21674,CT,3.0,6222.821428571427
2149,1080,79423,Lubbock,67917,44900,55567,13888,MI,2.0,6635.35714285714
2150,35,97131,Nehalem,57374,48923,41801,9379,CA,0.0,61606.24999999998
2151,1661,60608,Chicago,67450,48321,62043,1267,NJ,13.0,24358.285714285706
2152,2341,93235,Ivanhoe,37270,31094,22590,17351,CO,0.0,31851.92857142856
2153,585,60632,Chicago,53685,300000,38179,2633,NJ,0.0,21690.28571428571
2154,11,66091,Welda,56189,53111,31528,26719,DE,0.0,3289.714285714285
2155,1254,90304,Lennox,48218,36108,40359,14482,OK,0.0,7331.499999999997
2156,48,62932,Elkville,55387,37716,57173,8187,NY,1.0,8372.535714285712
2157,368,95988,Willows,59532,40422,52386,2647,CA,0.0,62072.32142857143
2158,409,71303,Alexandria,55730,47187,43796,10654,GA,0.0,10352.821428571426
2159,76,85344,Parker,27839,21700,23814,6491,IL,0.0,1932.8571428571424
2160,1535,90022,Los Angeles,47462,44387,24598,28159,OK,0.0,2344.4642857142853
2161,6478,73122,Oklahoma City,32393,27996,22597,3974,FL,0.0,11419.464285714284
2162,208,95834,Sacramento,64676,57103,39285,6959,NV,4.0,26926.71428571428
2163,1,99720,Allakaket,33847,27223,21247,30068,WA,0.0,21420.46428571428
2164,408,87501,Santa Fe,46094,30749,44913,6697,KS,12.0,8885.821428571426
2165,759,75119,Ennis,46065,31103,34489,8820,MS,0.0,1369.785714285714
2166,99,59725,Dillon,33483,29504,29163,19900,ME,0.0,5900.5714285714275
2167,180,91941,La Mesa,58691,300000,28866,197,TX,1.0,4778.535714285714
2168,4,94923,Bodega Bay,32499,300000,1826,30068,AZ,0.0,6706.0
2169,17369,77477,Stafford,63005,56852,40730,29795,OH,1.0,8851.142857142855
2170,61,71647,Hermitage,62069,43176,51982,16292,GA,0.0,4196.857142857142
2171,504,88260,Lovington,73262,54679,55650,19071,NE,0.0,16205.249999999998
2172,1223,77009,Houston,103363,300000,72096,1575,OH,2.0,7216.857142857143
2173,9,95442,Glen Ellen,115139,87533,81249,28364,NM,5.0,9482.321428571426
2174,257,94939,Larkspur,82393,60197,68850,11654,AZ,1.0,17809.285714285706
2175,1222,77535,Dayton,43224,300000,27887,4297,OH,0.0,13835.392857142853
2176,1336,97303,Salem,42498,25482,40194,18310,CA,3.0,5914.92857142857
2177,324,92704,Santa Ana,121173,113437,80521,11339,TX,2.0,1728.6428571428569
2178,1112,82070,Laramie,23530,300000,23917,24814,MN,4.0,14289.392857142857
2179,146,97530,Jacksonville,45432,29513,40598,2767,CA,3.0,90657.32142857142
2180,245,78721,Austin,43828,23600,47094,34322,IN,1.0,1864.3928571428564
2181,841,65714,Nixa,82053,66904,62530,12447,PA,0.0,14660.214285714286
2182,42,60088,Great Lakes,0,0,0,21032,CT,0.0,9071.78571428571
2183,103,78652,Manchaca,109898,300000,74993,28134,IN,0.0,2271.3214285714284
2184,1915,60540,Naperville,130551,124676,70175,900,NJ,1.0,12206.285714285714
2185,2142,76051,Grapevine,46715,39331,39446,17112,KY,12.0,1120.2142857142853
2186,29,94563,Orinda,157463,162529,82967,3976,UT,0.0,24930.892857142855
2187,3749,75783,Quitman,49087,40881,39554,21046,KY,0.0,2241.1071428571418
2188,24,86042,Polacca,39442,24081,37496,30044,MO,0.0,8636.214285714283
2189,34,63459,New London,44076,43393,30237,13820,NY,0.0,29318.67857142856
2190,13,73491,Velma,62293,48147,53860,9632,AL,0.0,1076.8928571428569
2191,263,70538,Franklin,0,0,0,12144,SC,0.0,2632.8928571428564
2192,4,66017,Denton,66129,39348,58955,5899,PA,0.0,5398.642857142856
2193,871,76903,San Angelo,41980,35850,25425,28037,OH,4.0,1219.0714285714284
2194,189,68507,Lincoln,62953,56954,44847,21674,WV,1.0,356.67857142857133
2195,217,76528,Gatesville,57028,44899,46355,14029,OH,0.0,15798.35714285714
2196,389,95814,Sacramento,53991,41258,48589,5819,NV,8.0,17772.67857142857
2197,16,96738,Waikoloa,73504,61989,57291,5553,CA,0.0,12263.892857142855
2198,323,73111,Oklahoma City,27407,17823,34540,8782,FL,1.0,11044.071428571426
2199,16,93512,Benton,33158,31129,17722,28589,CO,0.0,12897.857142857138
2200,142,81226,Florence,43093,36749,30957,13208,WI,0.0,14784.428571428569
2201,598,72364,Marion,76159,62034,64596,3565,FL,0.0,15415.285714285714
2202,525,70811,Baton Rouge,40952,39791,27158,10125,GA,0.0,14099.964285714286
2203,61,98586,South Bend,40287,30912,32159,19482,CA,0.0,6677.714285714285
2204,466,97035,Lake Oswego,50818,34144,46743,2229,CA,4.0,27688.07142857142
2205,271,60153,Maywood,42009,29894,35382,8961,CT,0.0,3772.8214285714275
2206,358,77536,Deer Park,115766,116007,52511,5868,OH,0.0,10404.892857142855
2207,826,60164,Northlake,56953,42306,46222,3169,CT,1.0,8096.17857142857
2208,598,84097,Orem,36565,35103,25491,31043,MT,1.0,6443.7142857142835
2209,692,70065,Kenner,50220,29990,51526,9874,NC,1.0,10543.892857142855
2210,111,74301,Vinita,56822,43567,49602,8263,TN,0.0,6714.392857142857
2211,171,71220,Bastrop,29228,22288,26386,11899,GA,0.0,9360.249999999996
2212,1202,89131,Las Vegas,119938,103457,78161,7784,AR,1.0,583.4285714285714
2213,500,60526,La Grange Park,69117,39034,69315,4707,NJ,0.0,16641.821428571424
2214,501,72936,Greenwood,64615,52751,52072,8138,FL,0.0,10583.857142857141
2215,353,89408,Fernley,48819,44246,35038,17058,AR,0.0,4039.9285714285716
2216,9,68665,Spalding,48982,37742,46329,12163,WV,0.0,1404.4642857142856
2217,377,70047,Destrehan,47023,34449,38883,18989,NC,0.0,8185.999999999998
2218,286,98126,Seattle,47728,24564,50270,24035,CA,4.0,7814.428571428569
2219,158,71822,Ashdown,63638,35204,60792,13232,FL,0.0,11932.392857142855
2220,60,62084,Roxana,89783,83081,52913,279,NY,0.0,22840.17857142857
2221,985,77489,Missouri City,65202,47940,52627,19167,OH,1.0,17247.499999999996
2222,122,60061,Vernon Hills,73340,51711,56584,28614,VT,2.0,5910.999999999999
2223,778,95827,Sacramento,67746,56924,49057,1466,NV,0.0,23351.107142857134
2224,102,70075,Meraux,46671,20875,55787,17112,NC,0.0,5484.464285714284
2225,109,59752,Three Forks,57237,52179,40065,20959,ME,0.0,7573.5
2226,7890,98282,Camano Island,92315,88659,58988,15950,CA,0.0,7596.071428571427
2227,194,73008,Bethany,37778,27873,30887,4377,FL,0.0,17115.678571428565
2228,3400,99204,Spokane,39891,33085,33040,5649,OR,0.0,23752.64285714285
2229,1029,60098,Woodstock,77860,72928,41916,21321,CT,0.0,10319.785714285712
2230,1361,75044,Garland,68248,56935,45539,21194,MS,0.0,1564.5714285714282
2231,106,62557,Pana,45026,44620,25330,21208,NY,0.0,5753.857142857141
2232,141,99337,Kennewick,74255,71373,44543,18905,OR,1.0,13263.999999999998
2233,261,75116,Duncanville,49504,47424,29305,4343,MS,1.0,4009.642857142856
2234,316,99114,Colville,49484,37242,42223,24562,OR,0.0,16172.42857142857
2235,54,72947,Mulberry,38940,27999,35391,8818,FL,0.0,16012.214285714283
2236,486,90037,Los Angeles,27902,24958,24136,15519,OK,0.0,5315.642857142856
2237,119,63863,Malden,24906,17442,19817,15640,PA,0.0,5184.107142857142
2238,222,98188,Seatac,57563,45768,45314,26457,CA,6.0,15751.249999999996
2239,365,97355,Lebanon,53141,45178,34837,25555,CA,0.0,10934.249999999998
2240,148,72937,Hackett,72302,55632,62562,11133,FL,0.0,11410.785714285712
2241,117,95815,Sacramento,43767,28662,41817,800,NV,4.0,16371.46428571428
2242,63,73550,Hollis,58172,56734,45245,16207,AL,0.0,4808.0714285714275
2243,69,78729,Austin,87931,300000,47042,6071,IN,0.0,5004.928571428571
2244,40,79543,Roby,43446,38074,27311,12090,MI,0.0,9101.749999999998
2245,277,90065,Los Angeles,104280,300000,76321,28589,OK,1.0,4410.785714285713
2246,195,74467,Wagoner,55349,300000,42627,7084,TN,0.0,10946.142857142853
2247,136,62014,Bunker Hill,63589,43062,52981,501,NY,0.0,36637.75
2248,17,97389,Tangent,55224,44861,43004,11795,CA,0.0,12668.46428571428
2249,338,94920,Tiburon,158404,300000,88766,9182,AZ,2.0,14218.071428571426
2250,669,98506,Lacey,57361,46988,45755,22389,CA,0.0,5283.999999999999
2251,120,68157,Omaha,70677,59857,47794,18703,VA,0.0,8320.571428571428
2252,30,99774,Stevens Village,20652,17126,19643,8326,WA,0.0,32260.85714285713
2253,35153,90621,Buena Park,57935,52358,41303,22858,IN,1.0,6592.035714285712
2254,24,99357,Royal City,41194,31143,32110,10000,OR,1.0,20589.14285714285
2255,123,98570,Onalaska,66953,60348,50946,28394,CA,0.0,6075.178571428571
2256,66,77037,Houston,34996,25969,27782,5042,OH,0.0,4998.428571428571
2257,13,66554,Randolph,52725,300000,35150,28784,MD,0.0,7671.464285714285
2258,13,66020,Easton,75514,68264,52154,5103,PA,0.0,6960.999999999999
2259,217,85302,Glendale,57211,55106,34539,17710,IL,0.0,4351.892857142857
2260,76,72476,Walnut Ridge,25318,22527,17714,4662,FL,0.0,15444.714285714284
2261,212,75951,Jasper,56219,60703,48312,10938,KY,0.0,2118.3571428571427
2262,292,78405,Corpus Christi,37576,27940,28750,14299,IN,1.0,6480.892857142856
2263,103,64123,Kansas City,39135,41603,25339,14573,PA,0.0,4511.428571428572
2264,307,98503,Lacey,78949,68804,49920,19149,CA,2.0,6606.821428571427
2265,110,70079,Norco,87957,74972,62527,16033,NC,0.0,9789.964285714284
2266,363,95409,Santa Rosa,96358,94728,61960,25025,NM,0.0,8691.92857142857
2267,222,77864,Madisonville,58020,53737,37021,16970,OH,0.0,6784.999999999997
2268,965,60007,Elk Grove Village,64991,48822,46972,22871,VT,2.0,6601.17857142857
2269,200,65738,Republic,61720,50016,48864,1840,PA,0.0,15090.249999999996
2270,219,93445,Oceano,54837,48931,42496,2799,CO,0.0,25555.607142857138
2271,234,78584,Roma,40170,300000,20712,873,IN,0.0,13911.46428571428
2272,10291,74804,Shawnee,49373,45031,29540,21387,TN,1.0,5276.5714285714275
2273,13,81149,Saguache,44309,32893,38931,19581,WI,0.0,9751.17857142857
2274,2742,84604,Provo,114020,300000,72368,18836,IL,0.0,-4045.67857142857
2275,845,92833,Fullerton,41985,300000,25208,12175,TX,2.0,3120.785714285714
2276,63,84325,Mendon,89123,300000,51731,10756,IL,0.0,-2718.8571428571418
2277,2037,90023,Los Angeles,31064,19354,30982,14490,OK,3.0,4836.714285714285
2278,636,98226,Bellingham,96274,88067,65135,12703,CA,1.0,10561.642857142855
2279,43,59741,Manhattan,103932,300000,72225,23081,ME,0.0,4071.4642857142844
2280,352,98550,Hoquiam,54238,45609,48532,13545,CA,2.0,9855.464285714283
2281,556,60641,Chicago,51943,38893,42402,1373,NJ,7.0,30149.107142857134
2282,956,84770,St George,105926,300000,48033,18585,IL,0.0,2693.9642857142853
2283,1108,78221,San Antonio,36625,26740,32443,20406,IN,1.0,6447.857142857142
2284,23,93428,Cambria,78162,60687,56027,8753,CO,2.0,30979.107142857138
2285,336,75081,Richardson,94510,83502,62313,28872,MS,1.0,2522.6785714285706
2286,283,77625,Kountze,34353,300000,26487,13686,OH,0.0,7787.142857142855
2287,646,92308,Apple Valley,50406,39888,42897,3434,TX,3.0,15339.214285714286
2288,162,92606,Irvine,69568,57940,53159,29500,TX,0.0,20474.249999999996
2289,401,75904,Lufkin,79508,65119,61806,5125,KY,1.0,8483.214285714283
2290,59,83443,Ririe,67786,300000,39124,31144,SD,0.0,4997.035714285714
2291,138,85303,Glendale,30984,22629,27231,15514,IL,0.0,1565.9999999999995
2292,36,73458,Springer,49630,34407,43599,15332,AL,0.0,3807.464285714285
2293,478,95207,Stockton,57881,41178,48413,16808,AZ,2.0,9335.107142857143
2294,109,76849,Junction,44728,27458,47871,14021,OH,0.0,7639.8214285714275
2295,413,77836,Caldwell,85565,67550,74889,22615,OH,0.0,4382.785714285714
2296,534,91401,Van Nuys,70527,54369,56721,10479,TX,0.0,5129.535714285713
2297,27,66956,Mankato,41351,35145,24887,14741,MD,0.0,20221.714285714283
2298,62,78959,Waelder,39574,33724,31402,5521,MI,0.0,13323.71428571428
2299,454,85204,Mesa,79505,68778,48156,28187,IL,2.0,651.8571428571428
2300,18,62245,Germantown,71655,57699,49802,10092,NY,0.0,16521.03571428571
2301,465,88130,Portales,31577,24035,27540,17129,NE,0.0,9172.17857142857
2302,125,59457,Lewistown,69320,52280,66932,20835,ME,0.0,2896.321428571428
2303,1135,77590,Texas City,58579,50067,38608,30835,OH,0.0,3125.249999999999
2304,312,91325,Northridge,80195,61041,64552,209,TX,3.0,14181.428571428569
2305,51,75554,Avery,35173,23174,30338,25830,KY,0.0,6035.571428571427
2306,58,64865,Seneca,35668,26730,29418,15720,PA,0.0,4613.8214285714275
2307,162,71023,Doyline,30970,29771,20274,16830,GA,0.0,16017.357142857141
2308,10,81621,Basalt,98517,79677,69286,12151,WI,0.0,5525.5714285714275
2309,115,78016,Devine,72098,63144,57692,19788,IN,0.0,6450.178571428571
2310,301,68048,Plattsmouth,73739,300000,49426,25226,VA,0.0,429.1785714285713
2311,590,67042,El Dorado,61583,37767,61148,2431,MD,1.0,10263.785714285712
2312,797,90064,Los Angeles,165946,300000,84616,31457,OK,0.0,1475.1785714285709
2313,72,61239,Carbon Cliff,55782,37414,49929,20925,NJ,0.0,3481.6428571428555
2314,34797,92660,Newport Beach,94533,86169,71003,5450,TX,3.0,25283.78571428571
2315,586,91007,Arcadia,75544,52547,62299,8552,TX,2.0,4549.999999999998
2316,282,80403,Golden,66188,51113,49350,31749,IA,9.0,9919.428571428569
2317,384,80016,Aurora,83118,73564,63283,18993,MI,3.0,4782.678571428572
2318,652,74425,Canadian,52534,36247,51040,19230,TN,0.0,5782.321428571427
2319,26,58763,New Town,74129,59954,61790,23279,MA,0.0,25956.892857142848
2320,194,94618,Oakland,156951,145498,75999,26011,UT,2.0,6846.785714285713
2321,30,60146,Kirkland,79713,69884,50141,23608,CT,0.0,3272.535714285714
2322,143,93280,Wasco,47921,38561,37204,1850,CO,0.0,19412.321428571428
2323,624,90027,Los Angeles,71281,64881,51608,12080,OK,0.0,3423.25
2324,421,74601,Ponca City,57086,46919,40840,23549,TN,0.0,3229.214285714285
2325,1152,60544,Plainfield,105952,86290,72732,6232,NJ,2.0,18026.714285714283
2326,8,78837,Comstock,71361,44164,62306,25302,IN,0.0,7343.25
2327,399,62812,Benton,49511,37766,38358,14443,NY,0.0,4255.142857142857
2328,72,81428,Paonia,62123,43979,58289,4687,WI,0.0,13121.071428571428
2329,781,80138,Parker,58810,300000,38549,32523,IA,3.0,459.142857142857
2330,399,87122,Albuquerque,137483,300000,70852,9711,KS,0.0,17561.785714285714
2331,67,80133,Palmer Lake,105159,300000,67646,20925,IA,0.0,2056.8928571428564
2332,1213,80027,Louisville,97424,300000,48555,16344,MI,11.0,2360.642857142857
2333,12,63771,Oran,47044,41013,35441,8219,NY,0.0,1808.2857142857138
2334,2601,94533,Fairfield,88645,82934,53225,34302,UT,3.0,16434.17857142857
2335,59,87416,Fruitland,53067,44124,42342,14100,KS,0.0,7185.214285714285
2336,70,81067,Rocky Ford,56690,43850,40799,26868,IA,0.0,4593.892857142857
2337,763,79118,Amarillo,99266,300000,39316,999,MI,2.0,13239.964285714283
2338,554,91436,Encino,179773,183484,65778,7221,TX,0.0,7763.285714285713
2339,95,65351,Sweet Springs,46266,38721,37065,18024,PA,0.0,9634.714285714284
2340,1983,60056,Mt Prospect,133766,131178,73921,20998,VT,0.0,4549.678571428572
2341,593,62966,Murphysboro,53421,49836,25544,31903,NY,2.0,1509.928571428571
2342,118,80840,Usaf Academy,77242,69810,43905,27838,IA,0.0,4257.571428571428
2343,160,79363,Shallowater,87657,75122,60413,13660,MI,0.0,2140.7142857142853
2344,2130,93312,Bakersfield,76076,68372,48584,7802,CO,3.0,29871.142857142848
2345,702,92056,Oceanside,56117,46614,48552,10212,TX,6.0,7140.464285714284
2346,390,77833,Brenham,61282,61686,44968,12589,OH,2.0,9379.535714285712
2347,742,90045,Los Angeles,113745,107969,72873,708,OK,8.0,2014.2857142857142
2348,21,64623,Bosworth,42059,32839,39201,3438,PA,0.0,3860.142857142856
2349,62,79235,Floydada,64583,46037,57656,25688,MI,0.0,3843.249999999999
2350,935,77075,Houston,53943,41986,45272,6168,OH,1.0,7655.392857142856
2351,503,96822,Honolulu,126088,114904,77406,26915,CA,0.0,13805.071428571424
2352,332,75210,Dallas,28964,20605,28377,4565,MS,1.0,2819.928571428571
2353,41,58563,New Salem,57864,55890,39007,14268,MA,0.0,21279.392857142855
2354,539,94134,San Francisco,125098,300000,70504,16636,ID,2.0,15346.35714285714
2355,83,70084,Reserve,69692,55672,49931,24633,NC,0.0,5398.249999999999
2356,23,84744,Koosharem,64310,60240,38782,13481,IL,0.0,3841.5357142857138
2357,393,64079,Platte City,139538,300000,62827,19799,PA,0.0,3261.642857142857
2358,13890,67010,Augusta,92490,73891,64794,220,MD,0.0,6394.678571428572
2359,20,97344,Falls City,43901,41089,27121,13485,CA,0.0,21197.39285714285
2360,1864,92084,Vista,46555,43025,29777,19720,TX,6.0,4796.928571428571
2361,21952,91320,Newbury Park,82367,61183,57573,6764,TX,0.0,15577.321428571428
2362,288,93022,Oak View,56043,38002,43718,5638,TX,1.0,5084.3214285714275
2363,55,86040,Page,54968,37010,43508,5309,MO,0.0,4285.857142857142
2364,1176,92649,Huntington Beach,120250,108609,72614,4455,TX,1.0,22631.857142857138
2365,286,72012,Beebe,69736,66983,42739,13562,FL,0.0,5933.857142857141
2366,229,92596,Winchester,117607,300000,70149,24523,TX,0.0,28087.285714285706
2367,210,99504,Anchorage,62940,54003,49175,9240,WA,0.0,42774.78571428571
2368,60,75643,Gary,56709,49863,43450,5585,KY,0.0,4548.3214285714275
2369,133,84738,Ivins,65215,51494,55435,12961,IL,0.0,2910.392857142857
